Season,Race,Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,Driver Rating
2019,19,Bubba Wallace,27,17,23,7,30,20,1,99,98,25,25.3,3,50,18.7,0,0,267,51.9
2019,19,Daniel Hemric,6,16,24,2,30,18,-12,89,101,27,30.3,3,99,37.1,0,0,267,60.9
2019,19,Michael McDowell,17,20,25,7,30,21,-16,99,115,25,25.3,0,68,25.5,0,0,267,49
2019,19,Ty Dillon,26,31,26,7,31,26,-23,68,91,2,2.9,0,8,3,0,0,267,44
2019,19,Matt Tifft,30,23,27,16,31,27,-5,76,81,0,0,0,0,0,0,0,267,40.7
2019,19,Corey LaJoie,28,24,28,15,32,29,-2,62,64,1,1.6,0,0,0,0,0,266,36.7
2019,19,David Ragan,24,22,29,7,31,27,-10,70,80,6,8.6,0,3,1.1,0,0,266,39.7
2019,19,Jimmie Johnson,13,14,30,3,30,19,-8,86,94,27,31.4,4,83,31.2,0,0,266,48.5
2019,19,Ross Chastain,32,26,31,24,34,31,2,34,32,0,0,0,0,0,0,0,264,33.3
2019,19,Landon Cassill,33,33,32,30,34,33,2,17,15,0,0,1,0,0,0,0,263,30.8
2019,19,Bayley Currey,31,35,33,30,36,34,-4,9,13,0,0,1,0,0,0,0,262,28.6
2019,19,Quin Houff,36,34,34,34,36,35,2,7,5,0,0,3,0,0,0,0,260,25.2
2019,19,Austin Dillon,9,2,35,2,35,19,-27,62,89,23,37.1,5,122,51.3,0,0,238,79.8
2019,19,B.J. McLeod,34,36,36,34,36,36,-2,5,7,0,0,0,0,0,0,0,110,24.2
2019,18,Justin Haley,34,33,1,1,37,31,-13,37,50,0,0,1,9,7.1,1,0.8,127,63.5
2019,18,William Byron,12,6,2,1,32,12,30,232,202,80,34.5,3,71,55.9,0,0,127,96.2
2019,18,Jimmie Johnson,14,20,3,1,29,12,8,269,261,182,67.7,3,102,80.3,0,0,127,97.9
2019,18,Ty Dillon,23,14,4,4,30,18,-8,299,307,87,29.1,4,46,36.2,0,0,127,86.1
2019,18,Ryan Newman,18,32,5,1,33,22,-33,178,211,29,16.3,4,28,22,0,0,127,69.8
2019,18,Corey LaJoie,30,27,6,8,35,27,-2,118,120,3,2.5,0,13,10.2,0,0,127,61.2
2019,18,Aric Almirola,11,10,7,7,33,22,-12,177,189,76,42.9,2,36,28.3,0,0,127,61.4
2019,18,Matt DiBenedetto,25,24,8,5,34,21,14,260,246,62,23.8,6,27,21.3,0,0,127,75.6
2019,18,Matt Tifft,31,25,9,7,33,25,-15,132,147,17,12.9,2,16,12.6,0,0,127,59.2
2019,18,Kurt Busch,8,9,10,1,35,15,10,205,195,123,60,7,80,63,8,6.3,127,79
2019,18,Landon Cassill,33,30,11,2,34,27,-15,87,102,1,1.1,2,12,9.4,0,0,127,53.4
2019,18,J.J. Yeley,37,36,12,4,37,31,-12,8,20,0,0,3,10,7.9,0,0,127,49.2
2019,18,Michael McDowell,28,19,13,2,32,19,13,310,297,56,18.1,1,30,23.6,0,0,127,71.3
2019,18,Kyle Busch,2,12,14,1,28,13,-9,274,283,165,60.2,6,90,70.9,3,2.4,127,89.8
2019,18,Bubba Wallace,29,21,15,6,33,22,-2,268,270,61,22.8,13,30,23.6,0,0,127,73.9
2019,18,Paul Menard,20,22,16,1,33,14,23,371,348,200,53.9,2,87,68.5,1,0.8,127,81.2
2019,18,Chris Buescher,22,26,17,1,34,20,0,241,241,69,28.6,1,28,22,1,0.8,127,77.8
2019,18,Daniel Hemric,24,34,18,6,35,22,19,200,181,84,42,4,38,29.9,0,0,127,63.9
2019,18,Brendan Gaughan,39,35,19,3,39,33,-2,27,29,0,0,1,2,1.6,0,0,126,41
2019,18,Kyle Larson,13,13,20,5,32,16,31,255,224,106,41.6,1,60,47.6,0,0,126,78.8
2019,18,Alex Bowman,9,7,21,1,29,13,-9,212,221,110,51.9,0,72,57.1,0,0,126,79
2019,18,"Martin Truex, Jr.",5,15,22,1,31,15,-23,269,292,135,50.2,1,67,53.2,0,0,126,70.2
2019,18,Erik Jones,17,23,23,2,34,22,-29,224,253,28,12.5,4,17,13.6,0,0,125,62.1
2019,18,"Ricky Stenhouse, Jr.",19,29,24,1,35,12,13,315,302,176,55.9,5,88,70.4,2,1.6,125,86.8
2019,18,Joey Logano,1,5,25,1,28,7,6,181,175,139,76.8,2,112,89.6,40,32,125,103.8
2019,18,Denny Hamlin,6,18,26,1,26,12,7,287,280,188,65.5,0,93,74.4,5,4,125,83.9
2019,18,Joey Gase,40,39,27,25,40,36,-2,9,11,0,0,0,0,0,0,0,125,34
2019,18,B.J. McLeod,35,38,28,28,39,36,2,7,5,0,0,0,0,0,0,0,124,32.2
2019,18,Kevin Harvick,4,11,29,1,35,15,-10,112,122,74,66.1,2,78,62.9,12,9.7,124,79.3
2019,18,Ross Chastain,38,37,30,30,39,37,2,8,6,0,0,0,0,0,0,0,122,31
2019,18,Parker Kligerman,36,31,31,4,36,21,10,316,306,55,17.4,3,20,16.5,0,0,121,53.4
2019,18,Ryan Preece,26,28,32,1,33,23,8,220,212,15,6.8,4,6,5,1,0.8,119,66.8
2019,18,Austin Dillon,21,1,33,1,28,12,15,175,160,61,34.9,2,73,61.9,46,39,118,92.1
2019,18,Clint Bowyer,16,4,34,1,34,16,-6,217,223,131,60.4,4,70,59.3,3,2.5,118,62.8
2019,18,Chase Elliott,7,2,35,1,16,8,-3,151,154,140,92.7,0,117,99.2,3,2.5,118,86.3
2019,18,Ryan Blaney,10,3,36,1,28,11,-4,247,251,178,72.1,1,105,89,1,0.8,118,78.9
2019,18,Quin Houff,32,40,37,32,40,39,-11,0,11,0,0,0,0,0,0,0,108,24.8
2019,18,David Ragan,27,16,38,1,38,24,9,219,210,84,38.4,4,35,40.7,0,0,86,58.8
2019,18,Brad Keselowski,3,17,39,2,34,18,-8,122,130,75,61.5,1,72,84.7,0,0,85,78.6
2019,18,Daniel Suarez,15,8,40,3,31,21,-11,187,198,119,63.6,2,65,78.3,0,0,83,69.8
2019,17,Alex Bowman,8,5,1,1,34,7,2,114,112,67,58.8,39,232,86.9,88,33,267,129.9
2019,17,Kyle Larson,14,4,2,1,20,5,0,113,113,71,62.8,15,264,98.9,7,2.6,267,120.6
2019,17,Joey Logano,19,16,3,2,21,9,20,187,167,78,41.7,8,211,79,0,0,267,101.7
2019,17,Jimmie Johnson,4,2,4,1,21,4,-3,72,75,55,76.4,13,250,93.6,10,3.7,267,120.9
2019,17,Brad Keselowski,12,15,5,2,27,10,10,137,127,77,56.2,3,227,85,0,0,267,99.4
2019,17,Ryan Blaney,10,23,6,1,25,12,14,107,93,64,59.8,28,170,63.7,1,0.4,267,107.4
2019,17,Erik Jones,21,8,7,1,37,11,11,124,113,54,43.5,1,213,79.8,1,0.4,267,87
2019,17,William Byron,11,7,8,1,34,7,31,129,98,68,52.7,14,250,93.6,9,3.4,267,102.2
2019,17,"Martin Truex, Jr.",18,12,9,2,31,10,11,106,95,72,67.9,8,242,90.6,0,0,267,93.7
2019,17,Austin Dillon,1,11,10,1,31,11,-9,150,159,68,45.3,5,228,85.4,9,3.4,267,91.3
2019,17,Chase Elliott,13,3,11,2,38,14,13,150,137,43,28.7,9,135,50.6,0,0,267,91.5
2019,17,"Ricky Stenhouse, Jr.",25,10,12,1,30,13,-5,130,135,43,33.1,0,210,78.7,2,0.7,267,80.8
2019,17,Kurt Busch,5,6,13,4,31,12,1,126,125,71,56.3,5,232,86.9,0,0,267,86
2019,17,Kevin Harvick,2,1,14,1,20,6,5,92,87,44,47.8,31,224,83.9,132,49.4,267,115.8
2019,17,Denny Hamlin,9,19,15,1,22,13,16,127,111,49,38.6,4,112,41.9,5,1.9,267,76.9
2019,17,Aric Almirola,15,9,16,3,31,12,-14,102,116,59,57.8,8,235,88,0,0,267,80.4
2019,17,Ryan Newman,16,18,17,1,28,16,-5,131,136,52,39.7,1,91,34.1,1,0.4,267,64.8
2019,17,Chris Buescher,27,14,18,5,33,16,-2,118,120,39,33.1,0,127,47.7,0,0,266,66.3
2019,17,Daniel Hemric,3,29,19,2,36,22,-27,84,111,10,11.9,7,22,8.3,0,0,266,61.2
2019,17,Michael McDowell,7,20,20,1,32,19,3,84,81,18,21.4,0,21,7.9,1,0.4,266,59.5
2019,17,Paul Menard,24,21,21,7,26,18,-20,107,127,29,27.1,4,60,22.6,0,0,266,59
2019,17,Kyle Busch,17,13,22,3,30,17,-3,153,156,61,39.9,24,112,42.1,0,0,266,71.9
2019,17,David Ragan,23,26,23,14,34,24,-7,88,95,1,1.1,0,0,0,0,0,265,52.2
2019,17,Daniel Suarez,28,17,24,1,35,19,16,158,142,36,22.8,6,79,29.8,1,0.4,265,63.7
2019,17,Bubba Wallace,26,25,25,17,37,26,2,116,114,0,0,0,0,0,0,0,264,46.5
2019,17,Ross Chastain,31,22,26,6,37,27,0,74,74,0,0,1,1,0.4,0,0,264,45.1
2019,17,Matt DiBenedetto,29,24,27,2,31,25,-3,105,108,11,10.5,0,7,2.7,0,0,264,52.3
2019,17,Ryan Preece,22,27,28,18,35,27,-7,76,83,0,0,1,0,0,0,0,264,44.7
2019,17,Matt Tifft,38,28,29,22,38,29,10,89,79,0,0,0,0,0,0,0,263,39.2
2019,17,Corey LaJoie,30,32,30,18,36,30,8,76,68,0,0,2,0,0,0,0,263,43.8
2019,17,Landon Cassill,33,30,31,5,35,31,-30,45,75,1,2.2,0,4,1.5,0,0,260,35.3
2019,17,Bayley Currey,32,31,32,7,36,32,-5,44,49,0,0,1,1,0.4,0,0,258,33.4
2019,17,Josh Bilicki,36,33,33,25,37,34,-5,40,45,0,0,1,0,0,0,0,257,29.1
2019,17,Reed Sorenson,37,35,34,11,38,35,-1,12,13,0,0,0,0,0,0,0,249,25.8
2019,17,Ty Dillon,20,37,35,15,38,34,-11,66,77,1,1.5,1,0,0,0,0,239,42.8
2019,17,B.J. McLeod,34,36,36,9,38,36,-2,34,36,0,0,1,0,0,0,0,238,27.1
2019,17,Clint Bowyer,6,34,37,3,37,29,-12,78,90,27,34.6,1,44,25.6,0,0,172,50.1
2019,17,Quin Houff,35,38,38,10,37,36,-1,40,41,0,0,0,1,1,0,0,100,26.7
2019,16,"Martin Truex, Jr.",8,1,1,1,15,3,-11,18,29,12,66.7,21,90,100,59,65.6,90,148.7
2019,16,Kyle Busch,7,4,2,1,18,4,-15,18,33,9,50,9,87,96.7,3,3.3,90,119.7
2019,16,Ryan Blaney,9,2,3,2,23,6,-25,25,50,9,36,3,85,94.4,0,0,90,111.1
2019,16,Matt DiBenedetto,19,6,4,2,34,10,-16,56,72,14,25,2,64,71.1,0,0,90,106.6
2019,16,Denny Hamlin,6,25,5,1,26,10,38,64,26,33,51.6,2,63,70,4,4.4,90,105.5
2019,16,Kevin Harvick,23,10,6,4,24,11,15,55,40,18,32.7,2,62,68.9,0,0,90,96.9
2019,16,Ryan Newman,21,7,7,5,29,12,-14,40,54,14,35,0,65,72.2,0,0,90,92.7
2019,16,Erik Jones,32,8,8,7,32,14,-3,77,80,15,19.5,1,61,67.8,0,0,90,89.2
2019,16,Aric Almirola,15,22,9,5,37,17,7,63,56,17,27,2,48,53.3,0,0,90,72.8
2019,16,Kyle Larson,1,24,10,1,26,14,22,55,33,12,21.8,0,44,48.9,0,0,90,85.3
2019,16,Clint Bowyer,14,16,11,5,37,15,-28,52,80,20,38.5,6,66,73.3,0,0,90,81.3
2019,16,Jimmie Johnson,11,13,12,5,27,12,-1,50,51,23,46,0,71,78.9,0,0,90,80.5
2019,16,Kurt Busch,16,9,13,9,33,14,-25,55,80,11,20,0,74,82.2,0,0,90,79.8
2019,16,Alex Bowman,12,11,14,7,25,13,0,52,52,14,26.9,0,68,75.6,0,0,90,79.2
2019,16,Daniel Hemric,25,14,15,11,32,19,-23,49,72,7,14.3,0,23,25.6,0,0,90,68.2
2019,16,Chris Buescher,10,12,16,6,27,15,-6,42,48,11,26.2,0,52,57.8,0,0,90,71
2019,16,Daniel Suarez,5,5,17,4,34,17,-13,60,73,7,11.7,2,36,40,0,0,90,76.9
2019,16,Brad Keselowski,22,27,18,2,30,18,10,71,61,11,15.5,3,28,31.1,0,0,90,69
2019,16,William Byron,2,21,19,1,29,11,22,61,39,18,29.5,8,63,70,21,23.3,90,87.7
2019,16,David Ragan,18,17,20,6,31,20,-2,57,59,6,10.5,0,7,7.8,0,0,90,59
2019,16,"Ricky Stenhouse, Jr.",17,28,21,3,34,19,0,58,58,3,5.2,0,20,22.2,0,0,90,68.2
2019,16,Paul Menard,24,20,22,9,36,24,-1,64,65,4,6.2,3,5,5.6,0,0,90,60.5
2019,16,Joey Logano,3,26,23,3,32,14,23,75,52,20,26.7,10,51,56.7,0,0,90,82.3
2019,16,Austin Dillon,26,18,24,10,37,24,-36,46,82,2,4.3,0,3,3.3,0,0,90,52.3
2019,16,Michael McDowell,13,15,25,9,37,23,-14,59,73,5,8.5,5,23,25.8,0,0,89,57.9
2019,16,Bubba Wallace,30,30,26,9,32,26,34,85,51,6,7.1,0,6,6.7,0,0,89,46.8
2019,16,Ty Dillon,31,19,27,13,37,26,-32,51,83,1,2,0,4,4.5,0,0,89,46
2019,16,Matt Tifft,28,33,28,9,38,27,30,89,59,8,9,1,5,5.6,0,0,89,43.4
2019,16,Ryan Preece,20,29,29,11,37,27,24,74,50,6,8.1,0,8,9,0,0,89,40.3
2019,16,Parker Kligerman,29,31,30,12,35,27,33,88,55,8,9.1,0,4,4.5,0,0,89,41.7
2019,16,Landon Cassill,35,32,31,13,36,31,24,73,49,3,4.1,0,4,4.5,0,0,89,34.3
2019,16,Corey LaJoie,27,23,32,19,37,29,-10,50,60,0,0,0,0,0,0,0,89,39.7
2019,16,Ross Chastain,37,36,33,26,37,34,12,45,33,0,0,0,0,0,0,0,89,29.2
2019,16,Justin Haley,33,34,34,17,35,32,12,68,56,0,0,0,0,0,0,0,88,32.5
2019,16,Reed Sorenson,38,37,35,30,38,36,9,28,19,0,0,1,0,0,0,0,88,26.1
2019,16,Cody Ware,34,35,36,22,36,34,11,52,41,0,0,0,0,0,0,0,64,29.8
2019,16,Chase Elliott,4,3,37,1,13,15,-51,9,60,5,55.6,3,60,100,3,5,60,95
2019,16,J.J. Yeley,36,38,38,36,38,38,0,1,1,0,0,0,0,0,0,0,53,23.8
2019,15,Joey Logano,1,1,1,1,28,3,-25,45,70,26,57.8,7,194,95.6,163,80.3,203,143.7
2019,15,Kurt Busch,7,12,2,2,20,8,29,114,85,85,74.6,8,190,93.6,0,0,203,113.7
2019,15,"Martin Truex, Jr.",16,11,3,1,18,6,14,79,65,61,77.2,10,202,99.5,0,0,203,115.1
2019,15,Daniel Suarez,9,15,4,1,31,13,9,122,113,58,47.5,9,123,60.6,1,0.5,203,88.2
2019,15,Kyle Busch,15,16,5,2,29,13,18,130,112,69,53.1,6,146,71.9,0,0,203,87.2
2019,15,Brad Keselowski,8,4,6,1,32,11,-13,98,111,51,52,8,162,79.8,6,3,203,101.2
2019,15,Kevin Harvick,3,8,7,1,36,10,5,130,125,82,63.1,19,167,82.3,15,7.4,203,116.6
2019,15,Ryan Newman,18,25,8,3,29,19,4,136,132,40,29.4,1,79,38.9,0,0,203,69.8
2019,15,Ryan Blaney,13,3,9,1,31,11,-21,106,127,56,52.8,8,157,77.3,1,0.5,203,88.2
2019,15,Alex Bowman,20,13,10,2,31,10,18,103,85,62,60.2,12,174,85.7,0,0,203,97.1
2019,15,Denny Hamlin,4,19,11,1,30,14,-10,97,107,42,43.3,6,93,45.8,5,2.5,203,75.4
2019,15,Daniel Hemric,11,10,12,4,26,14,8,104,96,57,54.8,3,135,66.5,0,0,203,78.5
2019,15,Paul Menard,6,20,13,2,30,14,2,105,103,56,53.3,9,114,56.2,0,0,203,77.8
2019,15,Kyle Larson,22,2,14,1,31,11,-16,103,119,36,35,10,131,64.5,0,0,203,88.8
2019,15,Jimmie Johnson,19,24,15,5,36,23,29,114,85,8,7,5,17,8.4,0,0,203,60.9
2019,15,Chris Buescher,31,18,16,5,31,16,27,118,91,40,33.9,6,83,40.9,0,0,203,68.3
2019,15,Aric Almirola,2,14,17,1,26,10,-6,95,101,65,68.4,9,157,77.3,1,0.5,203,89.1
2019,15,William Byron,21,17,18,1,28,16,17,123,106,46,37.4,4,89,43.8,2,1,203,65.8
2019,15,"Ricky Stenhouse, Jr.",10,28,19,5,34,23,7,101,94,13,12.9,0,19,9.4,0,0,203,53.2
2019,15,Chase Elliott,17,5,20,1,29,12,-20,103,123,59,57.3,12,158,77.8,1,0.5,203,85.9
2019,15,Matt DiBenedetto,29,29,21,9,36,25,8,83,75,4,4.8,0,8,3.9,0,0,203,44.2
2019,15,Ty Dillon,25,27,22,10,32,25,-3,85,88,1,1.2,0,6,3,0,0,203,45.8
2019,15,Corey LaJoie,32,31,23,1,35,27,0,63,63,8,12.7,0,12,5.9,0,0,203,40.3
2019,15,Matt Tifft,26,30,24,8,32,24,-1,91,92,6,6.6,1,5,2.5,0,0,203,45.6
2019,15,Ryan Preece,28,22,25,2,31,22,11,110,99,8,7.3,0,13,6.4,0,0,203,53.3
2019,15,Austin Dillon,12,9,26,1,31,15,0,100,100,55,55,3,129,63.9,7,3.5,202,59.2
2019,15,Michael McDowell,23,26,27,16,33,25,4,69,65,0,0,0,0,0,0,0,202,46.5
2019,15,Bubba Wallace,27,23,28,2,32,24,-5,76,81,8,10.5,0,14,7,0,0,201,51.2
2019,15,Landon Cassill,30,32,29,3,33,30,-16,18,34,0,0,0,4,2,0,0,201,34.5
2019,15,Garrett Smithley,36,34,30,13,36,33,-1,18,19,0,0,0,1,0.5,0,0,200,28
2019,15,Erik Jones,14,6,31,2,31,13,-36,81,117,44,54.3,3,132,66.3,0,0,199,81.8
2019,15,Quin Houff,35,35,32,9,36,34,-4,11,15,0,0,2,2,1,0,0,198,28.6
2019,15,Josh Bilicki,34,33,33,14,36,34,-3,15,18,0,0,0,1,0.5,0,0,197,27.7
2019,15,David Ragan,24,21,34,13,34,24,3,78,75,6,7.7,1,8,4.1,0,0,195,43.6
2019,15,Clint Bowyer,5,7,35,1,31,19,-31,63,94,50,79.4,6,119,91.5,1,0.8,130,71.4
2019,15,Kyle Weatherman,33,36,36,10,36,35,-3,10,13,0,0,0,1,1.4,0,0,69,26.7
2019,14,Kyle Busch,2,1,1,1,31,4,-32,43,75,28,65.1,49,152,95,79,49.4,160,147.6
2019,14,Brad Keselowski,5,12,2,1,30,8,26,69,43,28,40.6,4,140,87.5,4,2.5,160,103.7
2019,14,Erik Jones,4,8,3,2,33,8,-36,54,90,27,50,6,140,87.5,0,0,160,110
2019,14,Chase Elliott,12,4,4,1,35,10,-24,61,85,30,49.2,3,138,86.2,2,1.2,160,102
2019,14,Clint Bowyer,3,2,5,1,34,7,-33,48,81,28,58.3,3,147,91.9,2,1.2,160,114.4
2019,14,Denny Hamlin,6,5,6,1,32,8,-38,48,86,24,50,6,144,90,1,0.6,160,105.3
2019,14,Joey Logano,16,10,7,2,26,10,12,61,49,34,55.7,1,145,90.6,0,0,160,91.6
2019,14,Daniel Suarez,9,24,8,1,30,12,15,71,56,29,40.8,3,116,72.5,9,5.6,160,88.2
2019,14,William Byron,1,13,9,1,20,8,13,58,45,38,65.5,12,147,91.9,25,15.6,160,105.6
2019,14,Aric Almirola,13,9,10,4,30,13,14,97,83,54,55.7,7,127,79.4,0,0,160,89
2019,14,Kurt Busch,21,16,11,3,33,19,24,108,84,19,17.6,0,48,30,0,0,160,66.5
2019,14,Ryan Blaney,17,15,12,6,30,15,-6,94,100,35,37.2,3,93,58.1,0,0,160,81.6
2019,14,Daniel Hemric,23,20,13,1,32,17,24,100,76,22,22,2,51,31.9,3,1.9,160,73.7
2019,14,Chris Buescher,24,19,14,7,30,18,24,116,92,17,14.7,0,39,24.4,0,0,160,70.3
2019,14,Alex Bowman,15,11,15,4,31,13,-5,83,88,41,49.4,0,109,68.1,0,0,160,79.3
2019,14,Ryan Newman,19,14,16,4,25,17,2,82,80,21,25.6,0,49,30.6,0,0,160,66.5
2019,14,Matt DiBenedetto,22,23,17,4,35,22,31,109,78,10,9.2,0,13,8.1,0,0,160,57.5
2019,14,Paul Menard,14,22,18,4,24,16,2,82,80,29,35.4,0,72,45,0,0,160,70.5
2019,14,Jimmie Johnson,8,7,19,3,24,11,-25,58,83,22,37.9,1,122,76.2,0,0,160,79
2019,14,Michael McDowell,28,17,20,8,35,22,10,88,78,14,15.9,1,25,15.6,0,0,160,53
2019,14,Bubba Wallace,26,18,21,5,32,20,9,92,83,16,17.4,0,37,23.1,0,0,160,58.8
2019,14,Kevin Harvick,11,3,22,1,32,10,-36,53,89,25,47.2,9,120,75.5,0,0,159,90.8
2019,14,Ryan Preece,29,25,23,15,33,25,14,68,54,2,2.9,0,4,2.5,0,0,159,51.7
2019,14,Ross Chastain,32,26,24,10,34,27,-3,72,75,1,1.4,0,1,0.6,0,0,159,43
2019,14,Bayley Currey,34,29,25,8,35,28,9,50,41,1,2,0,2,1.3,0,0,159,37.5
2019,14,Kyle Larson,7,6,26,1,26,8,5,53,48,35,66,13,149,93.7,35,22,159,94.4
2019,14,Ty Dillon,25,33,27,18,35,28,14,60,46,0,0,1,0,0,0,0,158,45.3
2019,14,Reed Sorenson,35,31,28,11,36,31,13,30,17,0,0,2,1,0.6,0,0,157,32.3
2019,14,Quin Houff,36,30,29,19,37,32,5,20,15,0,0,0,0,0,0,0,157,28.7
2019,14,David Ragan,27,28,30,17,35,29,-15,44,59,0,0,2,0,0,0,0,156,40.6
2019,14,Landon Cassill,31,34,31,10,35,32,-9,28,37,0,0,1,2,1.3,0,0,154,33.5
2019,14,"Ricky Stenhouse, Jr.",18,32,32,12,33,23,5,77,72,6,7.8,1,5,3.4,0,0,146,50.8
2019,14,Matt Tifft,30,27,33,16,35,29,-4,59,63,0,0,1,0,0,0,0,128,36.7
2019,14,J.J. Yeley,37,36,34,28,37,35,6,10,4,0,0,0,0,0,0,0,110,28.2
2019,14,"Martin Truex, Jr.",20,21,35,1,26,24,-4,59,63,12,20.3,1,35,38.5,0,0,91,60
2019,14,Corey LaJoie,33,35,36,19,35,32,-3,37,40,0,0,0,0,0,0,0,68,30.8
2019,14,Austin Dillon,10,37,37,10,37,33,-7,5,12,5,100,0,27,96.4,0,0,28,40.7
2019,13,"Martin Truex, Jr.",14,12,1,1,32,6,30,137,107,97,70.8,83,365,91.2,116,29,400,137.2
2019,13,Joey Logano,7,9,2,2,33,12,6,162,156,70,43.2,14,265,66.2,0,0,400,96.8
2019,13,Kyle Busch,3,3,3,1,23,5,33,99,66,90,90.9,52,388,97,79,19.8,400,131.2
2019,13,Chase Elliott,12,4,4,1,31,7,27,126,99,103,81.7,20,360,90,43,10.8,400,114.6
2019,13,"Ricky Stenhouse, Jr.",9,15,5,2,34,11,-22,147,169,101,68.7,1,317,79.2,0,0,400,97.7
2019,13,Chris Buescher,22,29,6,6,35,21,28,111,83,49,44.1,2,117,29.2,0,0,400,84
2019,13,Alex Bowman,13,2,7,1,30,10,-1,142,143,101,71.1,9,304,76,8,2,400,98.1
2019,13,Jimmie Johnson,15,11,8,3,25,11,6,136,130,120,88.2,1,359,89.8,0,0,400,91.6
2019,13,William Byron,1,5,9,1,16,8,-10,80,90,77,96.2,6,395,98.8,31,7.8,400,101.3
2019,13,Kevin Harvick,5,6,10,1,30,9,-3,119,122,94,79,18,311,77.8,14,3.5,400,104.1
2019,13,Aric Almirola,2,17,11,2,31,14,-5,130,135,61,46.9,3,230,57.5,0,0,400,83.8
2019,13,Corey LaJoie,30,22,12,11,34,23,-13,116,129,14,12.1,0,20,5,0,0,400,63.7
2019,13,Ryan Blaney,19,7,13,1,31,8,13,130,117,77,59.2,19,333,83.2,2,0.5,400,106
2019,13,Paul Menard,17,16,14,5,34,16,-23,141,164,74,52.5,1,189,47.2,0,0,400,72.4
2019,13,David Ragan,31,18,15,1,31,17,15,182,167,62,34.1,3,157,39.2,3,0.8,400,70.2
2019,13,Ryan Newman,18,13,16,1,28,15,-68,127,195,64,50.4,1,190,47.5,0,0,400,69.2
2019,13,Denny Hamlin,20,24,17,1,29,13,64,144,80,82,56.9,18,249,62.2,21,5.2,400,88.7
2019,13,Daniel Suarez,6,28,18,4,33,17,-26,124,150,61,49.2,3,151,37.8,0,0,399,72.2
2019,13,Brad Keselowski,21,1,19,1,24,9,33,136,103,98,72.1,36,339,85.2,76,19.1,398,102.4
2019,13,Matt Tifft,26,23,20,7,35,25,-23,97,120,2,2.1,1,9,2.3,0,0,398,51.9
2019,13,Daniel Hemric,10,25,21,1,35,21,3,81,78,13,16,4,89,22.4,7,1.8,398,62.4
2019,13,Michael McDowell,23,30,22,13,34,26,-28,89,117,0,0,2,0,0,0,0,398,54.1
2019,13,Ty Dillon,28,20,23,10,32,23,-26,138,164,13,9.4,1,14,3.5,0,0,397,56.4
2019,13,Clint Bowyer,8,14,24,6,35,17,24,125,101,52,41.6,1,195,49.1,0,0,397,63.2
2019,13,Bubba Wallace,29,34,25,9,35,28,6,104,98,18,17.3,1,27,6.8,0,0,396,57.6
2019,13,Parker Kligerman,34,21,26,3,34,25,-15,122,137,5,4.1,5,6,1.5,0,0,396,49.8
2019,13,Kurt Busch,11,8,27,3,27,14,29,151,122,98,64.9,3,252,63.6,0,0,396,69.3
2019,13,Quin Houff,39,26,28,6,40,29,-2,35,37,0,0,0,10,2.5,0,0,396,42.8
2019,13,B.J. McLeod,36,27,29,10,37,30,2,31,29,0,0,2,2,0.5,0,0,395,43
2019,13,Reed Sorenson,37,32,30,16,39,32,3,20,17,0,0,1,0,0,0,0,389,35.2
2019,13,Ryan Preece,24,31,31,10,34,28,-14,106,120,1,0.9,0,5,1.5,0,0,343,47.3
2019,13,Joey Gase,40,35,32,32,40,35,6,8,2,0,0,1,0,0,0,0,334,30.9
2019,13,Kyle Larson,25,10,33,2,36,18,20,139,119,53,38.1,2,190,60.3,0,0,315,69.8
2019,13,Austin Dillon,4,19,34,2,32,19,-41,105,146,41,39,3,142,45.1,0,0,315,65.2
2019,13,Bayley Currey,33,33,35,15,36,34,-11,16,27,0,0,0,1,0.4,0,0,245,34
2019,13,Ross Chastain,35,36,36,5,35,34,-3,27,30,0,0,1,3,2.2,0,0,134,33.7
2019,13,Landon Cassill,32,37,37,32,40,37,-8,5,13,0,0,0,0,0,0,0,108,26
2019,13,Cody Ware,38,38,38,31,38,38,-5,6,11,0,0,0,0,0,0,0,51,26.3
2019,13,Matt DiBenedetto,27,39,39,17,31,37,6,20,14,0,0,0,0,0,0,0,47,32.3
2019,13,Erik Jones,16,40,40,10,24,39,2,15,13,14,93.3,0,16,72.7,0,0,22,30.2
2019,12,Brad Keselowski,4,2,1,1,25,9,19,102,83,64,62.7,14,217,80.1,12,4.4,271,108.2
2019,12,Alex Bowman,5,16,2,1,29,6,19,102,83,63,61.8,37,245,90.4,63,23.2,271,126.2
2019,12,Erik Jones,6,14,3,2,32,7,-1,119,120,70,58.8,12,246,90.8,0,0,271,111.4
2019,12,Chase Elliott,32,13,4,1,32,6,26,115,89,72,62.6,28,245,90.4,45,16.6,271,117.9
2019,12,Clint Bowyer,2,17,5,1,30,7,4,88,84,55,62.5,14,252,93,12,4.4,271,104.4
2019,12,Jimmie Johnson,12,28,6,4,34,17,-5,121,126,38,31.4,4,123,45.4,0,0,271,81.8
2019,12,Kurt Busch,9,18,7,1,26,8,10,86,76,58,67.4,3,248,91.5,7,2.6,271,105.5
2019,12,Kyle Larson,35,19,8,2,35,12,22,123,101,44,35.8,0,192,70.8,0,0,271,91
